source_row_id,manufacturer,part_number,source_name,install_time_hours,source_weight_lb,weight_status,package_length,package_width,package_height,product_url,source_document,source_date,source_archive_locator,intake_status,category_candidate,runtime_candidate,notes
westcan-2026-07-21-row-0250,Westcan Manufacturing,1342500,Smooth Rail Caps 22-26 Toyota Tundra L/box,.6,31,published,104 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-22-23-toyota-tundra-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0251,Westcan Manufacturing,1342500-01,Smooth Rail Caps Black 22-26 Toyota Tundra L/box,.6,31,published,104 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-22-24-toyota-tundra-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0252,Westcan Manufacturing,1342501,Smooth Rail Caps 22-23 Tundra 22-25 Toyota Tundra Sb,.6,24,published,84 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-22-23-tundra-s-b/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0253,Westcan Manufacturing,1342501-01,Smooth Rail Caps Black 22-26 Tundra Sb,.6,24,published,84 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-22-23-tundra-sb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0254,Westcan Manufacturing,1342502,Smooth Rail Caps 22-25 Toyota Tundra Xs/box,.6,21,published,71 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-22-23-toyota-tundra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0255,Westcan Manufacturing,1342502-01,Smooth Rail Caps Black 22-26 Toyota Tundra Xs/box,.6,21,published,71 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-22-25-toyota-tundra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0256,Westcan Manufacturing,1352500,Smooth Rail Caps 23-26 Ford Sd L/box &amp; Dually,.7,33,published,106 in,9 in,9 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-23super-duty-l-box-dually/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0257,Westcan Manufacturing,1352500-01,Smooth Rail Caps Black 23-26 Ford Sd L/box &amp; Dually,.7,33,published,106 in,9 in,9 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-23-24-ford-sd-l-box-dually/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0258,Westcan Manufacturing,1352501,Smooth Rail Caps 23-26 Ford Super Duty S/box,.6,28,published,88 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-23-ford-super-duty-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0259,Westcan Manufacturing,1352501-01,Smooth Rail Caps Black 23-26 Ford Super Duty S/box,.6,28,published,88 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-23-ford-super-duty-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0260,Westcan Manufacturing,1362501,Smooth Rail Caps 22-26 Frontier S/box,.6,22,published,78 in,7 in,6 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-22-26-frontier-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0261,Westcan Manufacturing,1362501-01,Smooth Rail Caps Black 22-26 Frontier,.6,22,published,78 in,7 in,6 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-22-26-frontier/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0262,Westcan Manufacturing,1362502,Smooth Rail Caps 22-26 Frontier Xs/box,.6,22,published,78 in,7 in,6 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-22-26-frontier-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0263,Westcan Manufacturing,1362502-01,Smooth Rail Caps - Black 22-26 Frontier Xs/box,.6,22,published,78 in,7 in,6 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-22-26-frontier-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0264,Westcan Manufacturing,1372502,Smooth Rail Caps 23-26 Colorado/canyon S/box,.6,21,published,67 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-23-25-colorado-canyon-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0265,Westcan Manufacturing,1372502-01,Smooth Rail Caps Black 23-26 Colorado/canyon Xs/box,.6,21,published,67 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-23-25-colorado-canyon-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0266,Westcan Manufacturing,1382501,Smooth Rail Caps 24-26 Tacoma Sb,.6,21,published,67 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-24-26-tacoma-sb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0267,Westcan Manufacturing,1392502,Smooth Rail Caps 24-26 Ranger Crew Cab/xsb,,22,published,N/A in, in, in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-25-ranger-crew-cab-xsb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,exterior,future_review,
westcan-2026-07-21-row-0268,Westcan Manufacturing,1392502-01,Smooth Rail Caps Black 26 Ranger Crew Cab/xsb,,20,published,N/A in, in, in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-26-ranger-crew-cab-xsb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,exterior,future_review,
westcan-2026-07-21-row-0269,Westcan Manufacturing,14-1004,Solid Fixed Partition 03+ Savana/express,2.3,55,published,55 in,26 in,6 in,https://shop.westcanmanufacturing.com/product/swing-solid-partition-03-savana-express-stnd-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0270,Westcan Manufacturing,14-1006,Perforated Fixed Partition 03+ Gmc Savana/express,2.3,55,published,55 in,26 in,6 in,https://shop.westcanmanufacturing.com/product/swing-perforated-partition-03-gmc-savana-express/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0271,Westcan Manufacturing,14-3001,"Shelving End Panel Kit 03+sav&amp;exp 92-14 E-s 16""Dx46""H",0.4,18,published,47 in,19 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-03savexp-92-14-e-s-16dx46h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0272,Westcan Manufacturing,14-3001-88,"Shelving End Panel Kit Bulk Buy 03+gmc92-14 16""Dx46""H",0.4,18,published,47 in,19 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-03gmc92-14-16dx46h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0273,Westcan Manufacturing,14-3002,"Shelving End Panel Kit 03+sav&amp;exp 92-14 E-s 16""Dx30""H",0.4,16,published,31 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-03savexp-92-14-e-s-16dx30h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0274,Westcan Manufacturing,14-3002-88,"Shelving End Panel Kit Bulk Buy 03+gmc 92-1416""Dx30""H",0.4,16,published,31 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-03gmc-92-1416dx30h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0275,Westcan Manufacturing,14-6401,Interior Wall Liner Kit 03+savana/express Regular Wb,1.0,60,published,50 in,42 in,2 in,https://shop.westcanmanufacturing.com/product/plywood-wall-liner-kit-03savana-express-stnd-wb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,liner,future_review,
westcan-2026-07-21-row-0276,Westcan Manufacturing,14-6402,Interior Floor Liner Kit 03+ SAVANA/EXPRESS REGULAR WB,1.0,109,published,75 in,50 in,3 in,https://shop.westcanmanufacturing.com/product/interior-floor-liner-kit-03-savana-express-regular-wb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,liner,future_review,
westcan-2026-07-21-row-0277,Westcan Manufacturing,14-6403,Interior Wall Liner Kit 03+ Savana/express Extended Wb,1,60,published,50 in,42 in,2 in,https://shop.westcanmanufacturing.com/product/plywood-wall-liner-kit-03-savana-express-ext-wb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,liner,future_review,
westcan-2026-07-21-row-0278,Westcan Manufacturing,14-6404,Floor Liner Kit 03+savana/express Extended Wb,,115,published,75 in,50 in,3 in,https://shop.westcanmanufacturing.com/product/phenolic-floor-liner-kit-03savana-express-ext-wb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,liner,future_review,
westcan-2026-07-21-row-0279,Westcan Manufacturing,15-1001,Fixed Perforated Partition 92-14 E-series Standard Roof,2.0,43,published,66 in,26 in,5 in,https://shop.westcanmanufacturing.com/product/fixed-perforated-partition-92-14-e-series-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0280,Westcan Manufacturing,15-1003,Fixed Solid Partition 92-14 E-series Standard Roof,2.0,46,published,66 in,26 in,5 in,https://shop.westcanmanufacturing.com/product/fixed-solid-partition-92-14-e-series-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0281,Westcan Manufacturing,15-6401,"Phenolic Floor Liner Kit 92-14 E Series 138"" Wb",1.0,57,published,71 in,48 in,3 in,https://shop.westcanmanufacturing.com/product/phenolic-floor-liner-kit-92-14-e-series-138-wb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,liner,future_review,
westcan-2026-07-21-row-0282,Westcan Manufacturing,16-3001,"Shelving End Panel Kit Cube Van 16""D X 48""H",0.5,20,published,49 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-16d-x-48h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0283,Westcan Manufacturing,16-3001-88,"Shelving End Panel Kit Bulk Buy Cube Van 16""D X 48""H",,20,published,N/A in, in, in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-16d-x-62h-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,shelving,future_review,
westcan-2026-07-21-row-0284,Westcan Manufacturing,16-3002,"Shelving End Panel Kit Cube Van 20""D X 48""H",0.5,22,published,49 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-20d-x-48h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0285,Westcan Manufacturing,16-3002-88,"Shelving End Panel Kit Bulk Buy Cube Van 20""D X 48""H",0.5,22,published,49 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-20d-x-48h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0286,Westcan Manufacturing,16-3003,"Shelving End Panel Kit CUBE VAN 16""D X 62""H",0.5,20,published,83 in,34 in,4 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-16d-x-62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0287,Westcan Manufacturing,16-3003-88,"Shelving End Panel Kit Bulk Buy Cube Van 16""D X 62""H",0.5,20,published,83 in,34 in,4 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-16d-x-62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0288,Westcan Manufacturing,16-3004,"Shelving End Panel Kit Cube Van 20""D X 62""H",0.5,31,published,62 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-20d-x-62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0289,Westcan Manufacturing,16-3004-88,"Shelving End Panel Kit BULK BUY CUBE VAN 20""D X 62""H",0.5,31,published,62 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-20d-x-62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0290,Westcan Manufacturing,16-3005,"Shelving End Panel Kit Cube Van 16""D X 72""H",0.5,30,published,73 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-16d-x-72h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0291,Westcan Manufacturing,16-3005-88,"Shelving End Panel Kit BULK BUY CUBE VAN 16""D X 72""H",0.5,30,published,73 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-16d-x-72h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0292,Westcan Manufacturing,16-3006,"Shelving End Panel Kit Cube Van 20""D X 72""H",0.5,32,published,73 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-20d-x-72h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0293,Westcan Manufacturing,16-3006-88,"Shelving End Panel Kit Bulk Buy Cube Van 20""D X 72""H",0.5,32,published,73 in,21 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-20d-x-72h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0294,Westcan Manufacturing,16-3007,"Shelving End Panel Kit Cube Van 16""D X 24""H",0.5,15,published,25 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-cube-van-16d-x-24h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0295,Westcan Manufacturing,16-3007-88,"Shelving End Panel Kit Bulk Buy Cube Van 16""D X 24""H",0.5,15,published,25 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-cube-van-16d-x-24h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
